timestamp,type,url,status
"2837","Response","https://haiphong.gov.vn/WebResource.axd?d=bZQu9IErOfGRZdP9C3BB5dGxznMyzKdKpymsStSSFdx2_NvfSLHBuqwGKf0Xo1qBIZef6E4hwgHqUWsjCdisySDSenUSjOWDhR0JqQYNBh6nXBR_Dm50Id-nxY--S3h60&t=638436937331709629","200"
"2837","Response","https://haiphong.gov.vn//themes/haiphong/uiarticleinmenu/content.css?v=23","200"
"2838","Response","https://haiphong.gov.vn//themes/haiphong/namdinhpost/uiservicecategory/default.css?v=23","200"
"2846","Request","https://fonts.googleapis.com/css2?family=Open+Sans:wght@400;500&display=swap","Sent"
"2847","Request","https://fonts.googleapis.com/css2?family=Roboto+Slab:wght@300;400&family=Roboto:ital,wght@0,300;0,400;0,500;1,300;1,400;1,500&display=swap","Sent"
"2848","Request","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta2/css/all.min.css","Sent"
"2849","Response","https://haiphong.gov.vn/Scripts/configDialog.js","200"
"2849","Response","https://haiphong.gov.vn/WebResource.axd?d=AvBWCtbpLXYjyyNienFv2GzUaILMcu7hanuTqOgPKyA30Yerj4VJ3k8omtJrHxgWkA8N-Rzt4bZBA9oUx-Eaie4XoSrPZXTN8Ie3GZCqQm4TVBJXXAGizfmufSirYHDitMl9AQu0lbb_9L2j29hGVg2&t=638436937331709629","200"
"2849","Response","https://haiphong.gov.vn//themes/haiphong/uiweblink/default.css?v=23","200"
"2850","Response","https://haiphong.gov.vn//themes/haiphong/uiutilitycontrols/uiadvertisement/default.css?v=23","200"
"2856","Request","https://fonts.googleapis.com/css2?family=Merriweather:ital,wght@0,300;0,400;0,700;1,300;1,400;1,700&display=swap","Sent"
"2857","Request","https://fonts.googleapis.com/css2?family=Roboto:wght@300&display=swap","Sent"
"2858","Request","https://haiphong.gov.vn/SiteFolders/Root/1/icon_chuyende/bacho.png","Sent"
"2860","Request","https://haiphong.gov.vn/SiteFolders/Root/1/icon_chuyende/graph.png","Sent"
"2860","Request","https://haiphong.gov.vn/SiteFolders/Root/1/icon_chuyende/atgt.png","Sent"
"2861","Request","https://haiphong.gov.vn/SiteFolders/Root/1/icon_chuyende/thiduakhenthuong.png","Sent"
"2862","Request","https://haiphong.gov.vn/sitefolders/Root/6461/tintuc/2024/3/z5248710206264_57b4bf890a0c624cc4dba57994eab08d638460308143191381.jpg?w=450","Sent"
"2863","Request","https://haiphong.gov.vn/sitefolders/Root/6461/tintuc/2024/3/z5247250095615_a5a2e8f68d9952e3a60d763b254710d2638460297690693483.jpg?w=450","Sent"
"2862","Request","https://haiphong.gov.vn/SiteFolders/Root/1/icon_chuyende/baohiem.png","Sent"
"2864","Request","https://haiphong.gov.vn/sitefolders/Root/6459/tintuc/2024/3/nc1638460292688104669.jpg?w=450","Sent"
"2869","Request","https://haiphong.gov.vn/sitefolders/Root/6459/tintuc/2024/3/hb1638460284250907320.jpg?w=450","Sent"
"2870","Request","https://haiphong.gov.vn/sitefolders/Root/6458/tintuc/2024/3/img_6395638460288900418993.jpg?w=450","Sent"
"2871","Response","https://haiphong.gov.vn/WebResource.axd?d=x04Yfb1X8ikM08WdhKr979YKtQX6fcVGCOJeFsO0Yk1gQsz1UoEIDDHiPdgRRol-zbqCjqaEroPSdyzNUQn303zPrpoOcdE7dLdWtur2jgkB00WB8o0CiUyaFVDRP0Z7UW12ywKJxVJaSrTZqnOyq6f21GEhjue8H7HrNVsd8Hc1&t=638436937329235196","200"
"2871","Response","https://haiphong.gov.vn/WebResource.axd?d=b8adWYak0tImLef4A3fc9ZeUVJvewg6Lz66ZItvvl8x0uV_qASgFpFwkwWmZyFhWaVUyHu1gB_bv5EvqZFs6u0CSMZeZTIJMbZxWSeiuA8o5G6j4ks3W4cwWd-nTCgqzrfE9tJlGgMkdv-3t1MB4TA2&t=638436937331709629","200"
"2872","Request","https://haiphong.gov.vn/sitefolders/Root/6464/tintuc/2024/3/z5247475208083_acf6787a6326dcbeb662549415a00966638460163617966428.jpg?w=450","Sent"
"2873","Request","https://haiphong.gov.vn/sitefolders/Root/6458/tintuc/2024/3/img_6391638460063387181575.jpg?w=450","Sent"
"2876","Request","https://haiphong.gov.vn/sitefolders/Root/6459/tintuc/2024/3/z5247350107276_83e406e23d2dd35e695d223e2382fd37638460054263124323.jpg?w=450","Sent"
"2877","Request","https://haiphong.gov.vn/sitefolders/Root/6464/tintuc/2024/3/2638459237154969480.jpg?w=450","Sent"
"2877","Request","https://haiphong.gov.vn/sitefolders/Root/6459/tintuc/2024/3/hb1638459667472420505.jpg?w=450","Sent"
"2878","Request","https://haiphong.gov.vn/sitefolders/Root/6461/tintuc/2024/3/z5246025044502_01770ab22cbd1905baea96c8c3942c49638459607281767086.jpg?w=450","Sent"
